GO.ID	Term	Annotated	Significant	Expected	weight01
GO:0035196	miRNA processing	41	1	2.73	1.00000
GO:1903146	regulation of autophagy of mitochondrion	51	1	3.4	1.00000
GO:1903131	mononuclear cell differentiation	366	46	24.4	1.00000
GO:0003012	muscle system process	318	44	21.2	1.00000
GO:0003013	circulatory system process	435	58	29	1.00000
GO:0003015	heart process	180	29	12	1.00000
GO:0003018	vascular process in circulatory system	197	27	13.13	1.00000
GO:0010934	macrophage cytokine production	33	5	2.2	1.00000
GO:0010935	regulation of macrophage cytokine produc...	33	5	2.2	1.00000
GO:0048864	stem cell development	68	8	4.53	1.00000
GO:0003044	regulation of systemic arterial blood pr...	28	2	1.87	1.00000
GO:0072170	metanephric tubule development	13	3	0.87	1.00000
GO:0048869	cellular developmental process	3162	312	210.78	1.00000
GO:0072171	mesonephric tubule morphogenesis	47	8	3.13	1.00000
GO:0035162	embryonic hemopoiesis	17	1	1.13	1.00000
GO:0072175	epithelial tube formation	111	10	7.4	1.00000
GO:0048854	brain morphogenesis	28	2	1.87	1.00000
GO:0048856	anatomical structure development	4341	401	289.38	1.00000
GO:0035150	regulation of tube size	104	18	6.93	1.00000
GO:0010906	regulation of glucose metabolic process	90	3	6	1.00000
GO:0048870	cell motility	1324	125	88.26	1.00000
GO:0035188	hatching	27	2	1.8	1.00000
GO:0048871	multicellular organismal-level homeostas...	636	67	42.4	1.00000
GO:0030947	regulation of vascular endothelial growt...	28	2	1.87	1.00000
GO:0048878	chemical homeostasis	749	63	49.93	1.00000
GO:0003002	regionalization	284	27	18.93	1.00000
GO:0003006	developmental process involved in reprod...	687	60	45.8	1.00000
GO:1904627	response to phorbol 13-acetate 12-myrist...	10	1	0.67	1.00000
GO:0003008	system process	1263	141	84.19	1.00000
GO:0072132	mesenchyme morphogenesis	44	7	2.93	1.00000
GO:0019883	antigen processing and presentation of e...	24	1	1.6	1.00000
GO:0032784	regulation of DNA-templated transcriptio...	99	1	6.6	1.00000
GO:0019884	antigen processing and presentation of e...	27	1	1.8	1.00000
GO:0032785	negative regulation of DNA-templated tra...	25	1	1.67	1.00000
GO:0019885	antigen processing and presentation of e...	21	1	1.4	1.00000
GO:0047496	vesicle transport along microtubule	43	1	2.87	1.00000
GO:0047497	mitochondrion transport along microtubul...	26	1	1.73	1.00000
GO:0021955	central nervous system neuron axonogenes...	34	5	2.27	1.00000
GO:0035113	embryonic appendage morphogenesis	99	11	6.6	1.00000
GO:0032774	RNA biosynthetic process	3427	187	228.45	1.00000
GO:0048846	axon extension involved in axon guidance	18	3	1.2	1.00000
GO:0007340	acrosome reaction	23	2	1.53	1.00000
GO:0019827	stem cell population maintenance	157	15	10.47	1.00000
GO:0031396	regulation of protein ubiquitination	178	8	11.87	1.00000
GO:0021979	hypothalamus cell differentiation	7	1	0.47	1.00000
GO:0031399	regulation of protein modification proce...	555	47	37	1.00000
GO:0021924	cell proliferation in external granule l...	7	1	0.47	1.00000
GO:0000398	mRNA splicing, via spliceosome	284	1	18.93	1.00000
GO:0032732	positive regulation of interleukin-1 pro...	46	4	3.07	1.00000
GO:0047484	regulation of response to osmotic stress	13	3	0.87	1.00000
GO:0035107	appendage morphogenesis	121	16	8.07	1.00000
GO:0035108	limb morphogenesis	121	16	8.07	1.00000
GO:0044281	small molecule metabolic process	1389	98	92.59	1.00000
GO:0044283	small molecule biosynthetic process	481	38	32.06	1.00000
GO:0044272	sulfur compound biosynthetic process	104	2	6.93	1.00000
GO:0048592	eye morphogenesis	129	16	8.6	1.00000
GO:0048599	oocyte development	49	2	3.27	1.00000
GO:0035296	regulation of tube diameter	104	18	6.93	1.00000
GO:0000380	alternative mRNA splicing, via spliceoso...	69	1	4.6	1.00000
GO:0016601	Rac protein signal transduction	48	2	3.2	1.00000
GO:0000375	RNA splicing, via transesterification re...	288	1	19.2	1.00000
GO:0000377	RNA splicing, via transesterification re...	284	1	18.93	1.00000
GO:0032890	regulation of organic acid transport	46	9	3.07	1.00000
GO:0044241	lipid digestion	11	1	0.73	1.00000
GO:0072283	metanephric renal vesicle morphogenesis	9	2	0.6	1.00000
GO:0031340	positive regulation of vesicle fusion	13	2	0.87	1.00000
GO:0031341	regulation of cell killing	56	5	3.73	1.00000
GO:0048562	embryonic organ morphogenesis	205	27	13.67	1.00000
GO:0031342	negative regulation of cell killing	21	1	1.4	1.00000
GO:0031343	positive regulation of cell killing	35	4	2.33	1.00000
GO:0031345	negative regulation of cell projection o...	150	10	10	1.00000
GO:0046058	cAMP metabolic process	21	3	1.4	1.00000
GO:0031348	negative regulation of defense response	191	19	12.73	1.00000
GO:0044238	primary metabolic process	7665	411	510.96	1.00000
GO:0031338	regulation of vesicle fusion	21	2	1.4	1.00000
GO:0048583	regulation of response to stimulus	3118	257	207.85	1.00000
GO:0180064	protein O-linked glycosylation via xylos...	44	2	2.93	1.00000
GO:0048585	negative regulation of response to stimu...	1396	116	93.06	1.00000
GO:0048588	developmental cell growth	176	20	11.73	1.00000
GO:0072210	metanephric nephron development	25	4	1.67	1.00000
GO:0001952	regulation of cell-matrix adhesion	108	4	7.2	1.00000
GO:0035270	endocrine system development	86	12	5.73	1.00000
GO:0050961	detection of temperature stimulus involv...	16	4	1.07	1.00000
GO:0035272	exocrine system development	38	5	2.53	1.00000
GO:0050962	detection of light stimulus involved in ...	12	1	0.8	1.00000
GO:0072243	metanephric nephron epithelium developme...	14	3	0.93	1.00000
GO:0048523	negative regulation of cellular process	4048	299	269.84	1.00000
GO:0048524	positive regulation of viral process	55	2	3.67	1.00000
GO:1905037	autophagosome organization	144	5	9.6	1.00000
GO:0032881	regulation of polysaccharide metabolic p...	37	1	2.47	1.00000
GO:0007423	sensory organ development	429	55	28.6	1.00000
GO:0050954	sensory perception of mechanical stimulu...	127	17	8.47	1.00000
GO:0032886	regulation of microtubule-based process	232	16	15.47	1.00000
GO:0048513	animal organ development	2197	219	146.45	1.00000
GO:0048514	blood vessel morphogenesis	500	64	33.33	1.00000
GO:0006096	glycolytic process	83	4	5.53	1.00000
GO:0048518	positive regulation of biological proces...	4713	382	314.17	1.00000
GO:0006098	pentose-phosphate shunt	19	1	1.27	1.00000
GO:0048519	negative regulation of biological proces...	4191	312	279.38	1.00000
GO:0046049	UMP metabolic process	13	1	0.87	1.00000
GO:0032872	regulation of stress-activated MAPK casc...	33	3	2.2	1.00000
GO:0032878	regulation of establishment or maintenan...	25	1	1.67	1.00000
GO:0032879	regulation of localization	1527	118	101.79	1.00000
GO:0046031	ADP metabolic process	92	5	6.13	1.00000
GO:0000302	response to reactive oxygen species	166	13	11.07	1.00000
GO:0000303	response to superoxide	19	1	1.27	1.00000
GO:0000305	response to oxygen radical	20	1	1.33	1.00000
GO:0046037	GMP metabolic process	23	1	1.53	1.00000
GO:0060390	regulation of SMAD protein signal transd...	58	6	3.87	1.00000
GO:0001910	regulation of leukocyte mediated cytotox...	51	5	3.4	1.00000
GO:0001911	negative regulation of leukocyte mediate...	19	1	1.27	1.00000
GO:0001912	positive regulation of leukocyte mediate...	34	4	2.27	1.00000
GO:0032823	regulation of natural killer cell differ...	9	1	0.6	1.00000
GO:0044793	host-mediated suppression of viral proce...	10	1	0.67	1.00000
GO:0001913	T cell mediated cytotoxicity	37	3	2.47	1.00000
GO:0044794	host-mediated activation of viral proces...	36	1	2.4	1.00000
GO:0001914	regulation of T cell mediated cytotoxici...	29	3	1.93	1.00000
GO:0060396	growth hormone receptor signaling pathwa...	22	1	1.47	1.00000
GO:0060398	regulation of growth hormone receptor si...	9	1	0.6	1.00000
GO:0001919	regulation of receptor recycling	22	1	1.47	1.00000
GO:0048534	hematopoietic or lymphoid organ developm...	85	10	5.67	1.00000
GO:0048537	mucosa-associated lymphoid tissue develo...	9	2	0.6	1.00000
GO:0050920	regulation of chemotaxis	147	19	9.8	1.00000
GO:0050921	positive regulation of chemotaxis	103	13	6.87	1.00000
GO:0007431	salivary gland development	29	4	1.93	1.00000
GO:0001941	postsynaptic membrane organization	37	5	2.47	1.00000
GO:0072202	cell differentiation involved in metanep...	14	2	0.93	1.00000
GO:0032814	regulation of natural killer cell activa...	26	2	1.73	1.00000
GO:0001944	vasculature development	601	75	40.06	1.00000
GO:0001945	lymph vessel development	25	2	1.67	1.00000
GO:0050926	regulation of positive chemotaxis	21	6	1.4	1.00000
GO:0001946	lymphangiogenesis	15	1	1	1.00000
GO:0072207	metanephric epithelium development	14	3	0.93	1.00000
GO:0035239	tube morphogenesis	693	81	46.2	1.00000
GO:0033993	response to lipid	659	78	43.93	1.00000
GO:0006066	alcohol metabolic process	274	28	18.27	1.00000
GO:0180046	GPI anchored protein biosynthesis	28	1	1.87	1.00000
GO:0001936	regulation of endothelial cell prolifera...	104	10	6.93	1.00000
GO:0046006	regulation of activated T cell prolifera...	26	3	1.73	1.00000
GO:0032835	glomerulus development	56	6	3.73	1.00000
GO:0019538	protein metabolic process	3461	176	230.71	1.00000
GO:1903789	regulation of amino acid transmembrane t...	13	4	0.87	1.00000
GO:0006082	organic acid metabolic process	709	57	47.26	1.00000
GO:0006085	acetyl-CoA biosynthetic process	22	1	1.47	1.00000
GO:0006086	pyruvate decarboxylation to acetyl-CoA	15	1	1	1.00000
GO:0050931	pigment cell differentiation	27	1	1.8	1.00000
GO:0060352	cell adhesion molecule production	9	1	0.6	1.00000
GO:0060353	regulation of cell adhesion molecule pro...	6	1	0.4	1.00000
GO:0033962	P-body assembly	23	1	1.53	1.00000
GO:0055123	digestive system development	101	17	6.73	1.00000
GO:0070977	bone maturation	20	2	1.33	1.00000
GO:0044784	metaphase/anaphase transition of cell cy...	93	2	6.2	1.00000
GO:1903725	regulation of phospholipid metabolic pro...	30	3	2	1.00000
GO:0001906	cell killing	125	13	8.33	1.00000
GO:1903727	positive regulation of phospholipid meta...	12	2	0.8	1.00000
GO:0044788	host-mediated perturbation of viral proc...	66	2	4.4	1.00000
GO:0006022	aminoglycan metabolic process	54	4	3.6	1.00000
GO:0006023	aminoglycan biosynthetic process	28	2	1.87	1.00000
GO:0070925	organelle assembly	927	37	61.8	1.00000
GO:0055117	regulation of cardiac muscle contraction	54	6	3.6	1.00000
GO:0044770	cell cycle phase transition	495	30	33	1.00000
GO:0006029	proteoglycan metabolic process	87	5	5.8	1.00000
GO:0044772	mitotic cell cycle phase transition	402	25	26.8	1.00000
GO:0044773	mitotic DNA damage checkpoint signaling	70	5	4.67	1.00000
GO:0044774	mitotic DNA integrity checkpoint signali...	74	5	4.93	1.00000
GO:1903715	regulation of aerobic respiration	26	1	1.73	1.00000
GO:0070918	regulatory ncRNA processing	56	2	3.73	1.00000
GO:0050900	leukocyte migration	255	31	17	1.00000
GO:0060323	head morphogenesis	33	2	2.2	1.00000
GO:0035794	positive regulation of mitochondrial mem...	39	1	2.6	1.00000
GO:0035795	negative regulation of mitochondrial mem...	16	1	1.07	1.00000
GO:0050906	detection of stimulus involved in sensor...	64	11	4.27	1.00000
GO:1903747	regulation of establishment of protein l...	48	3	3.2	1.00000
GO:0006040	amino sugar metabolic process	36	2	2.4	1.00000
GO:0039531	regulation of cytoplasmic pattern recogn...	113	5	7.53	1.00000
GO:0043393	regulation of protein binding	37	1	2.47	1.00000
GO:0006047	UDP-N-acetylglucosamine metabolic proces...	13	1	0.87	1.00000
GO:0038093	Fc receptor signaling pathway	33	4	2.2	1.00000
GO:1902369	negative regulation of RNA catabolic pro...	87	2	5.8	1.00000
GO:1900542	regulation of purine nucleotide metaboli...	69	5	4.6	1.00000
GO:1900543	negative regulation of purine nucleotide...	20	1	1.33	1.00000
GO:0019693	ribose phosphate metabolic process	334	17	22.26	1.00000
GO:0060343	trabecula formation	19	3	1.27	1.00000
GO:1900544	positive regulation of purine nucleotide...	33	3	2.2	1.00000
GO:0019694	alkanesulfonate metabolic process	9	1	0.6	1.00000
GO:0048660	regulation of smooth muscle cell prolife...	114	13	7.6	1.00000
GO:0061951	establishment of protein localization to...	65	2	4.33	1.00000
GO:0000422	autophagy of mitochondrion	110	2	7.33	1.00000
GO:0048668	collateral sprouting	25	4	1.67	1.00000
GO:0007163	establishment or maintenance of cell pol...	200	10	13.33	1.00000
GO:0007164	establishment of tissue polarity	26	4	1.73	1.00000
GO:0015711	organic anion transport	306	31	20.4	1.00000
GO:0061982	meiosis I cell cycle process	97	3	6.47	1.00000
GO:0043367	CD4-positive, alpha-beta T cell differen...	73	8	4.87	1.00000
GO:0099590	neurotransmitter receptor internalizatio...	28	1	1.87	1.00000
GO:0043368	positive T cell selection	31	2	2.07	1.00000
GO:0043369	CD4-positive or CD8-positive, alpha-beta...	24	1	1.6	1.00000
GO:0007154	cell communication	4462	400	297.44	1.00000
GO:1903707	negative regulation of hemopoiesis	83	12	5.53	1.00000
GO:0015740	C4-dicarboxylate transport	21	1	1.4	1.00000
GO:1903708	positive regulation of hemopoiesis	136	21	9.07	1.00000
GO:1902373	negative regulation of mRNA catabolic pr...	71	2	4.73	1.00000
GO:0015748	organophosphate ester transport	136	6	9.07	1.00000
GO:0015749	monosaccharide transmembrane transport	89	4	5.93	1.00000
GO:0051383	kinetochore organization	21	1	1.4	1.00000
GO:0051385	response to mineralocorticoid	24	1	1.6	1.00000
GO:0048670	regulation of collateral sprouting	16	4	1.07	1.00000
GO:0007188	adenylate cyclase-modulating G protein-c...	129	22	8.6	1.00000
GO:0015732	prostaglandin transport	14	4	0.93	1.00000
GO:0035773	insulin secretion involved in cellular r...	56	6	3.73	1.00000
GO:0007178	cell surface receptor protein serine/thr...	312	31	20.8	1.00000
GO:0031400	negative regulation of protein modificat...	187	17	12.47	1.00000
GO:0043370	regulation of CD4-positive, alpha-beta T...	38	3	2.53	1.00000
GO:0061919	process utilizing autophagic mechanism	562	22	37.46	1.00000
GO:0019682	glyceraldehyde-3-phosphate metabolic pro...	10	1	0.67	1.00000
GO:0099563	modification of synaptic structure	34	3	2.27	1.00000
GO:1903894	regulation of IRE1-mediated unfolded pro...	15	1	1	1.00000
GO:1903897	regulation of PERK-mediated unfolded pro...	15	1	1	1.00000
GO:0007127	meiosis I	90	3	6	1.00000
GO:0035728	response to hepatocyte growth factor	13	1	0.87	1.00000
GO:0035710	CD4-positive, alpha-beta T cell activati...	89	9	5.93	1.00000
GO:0071350	cellular response to interleukin-15	8	1	0.53	1.00000
GO:0048641	regulation of skeletal muscle tissue dev...	15	2	1	1.00000
GO:0071351	cellular response to interleukin-18	9	1	0.6	1.00000
GO:0071352	cellular response to interleukin-2	8	1	0.53	1.00000
GO:0035740	CD8-positive, alpha-beta T cell prolifer...	7	1	0.47	1.00000
GO:0060491	regulation of cell projection assembly	181	8	12.07	1.00000
GO:0051345	positive regulation of hydrolase activit...	94	7	6.27	1.00000
GO:0032527	protein exit from endoplasmic reticulum	46	3	3.07	1.00000
GO:0051347	positive regulation of transferase activ...	129	14	8.6	1.00000
GO:0099587	inorganic ion import across plasma membr...	68	6	4.53	1.00000
GO:0032528	microvillus organization	21	1	1.4	1.00000
GO:0051348	negative regulation of transferase activ...	86	7	5.73	1.00000
GO:0051349	positive regulation of lyase activity	12	1	0.8	1.00000
GO:0048634	regulation of muscle organ development	29	3	1.93	1.00000
GO:0048636	positive regulation of muscle organ deve...	14	2	0.93	1.00000
GO:0048638	regulation of developmental growth	244	31	16.27	1.00000
GO:0032511	late endosome to vacuole transport via m...	26	1	1.73	1.00000
GO:0051336	regulation of hydrolase activity	154	12	10.27	1.00000
GO:1903867	extraembryonic membrane development	8	1	0.53	1.00000
GO:0051338	regulation of transferase activity	258	25	17.2	1.00000
GO:0035739	CD4-positive, alpha-beta T cell prolifer...	12	1	0.8	1.00000
GO:0043331	response to dsRNA	38	4	2.53	1.00000
GO:0140352	export from cell	664	60	44.26	1.00000
GO:0140353	lipid export from cell	33	5	2.2	1.00000
GO:0071378	cellular response to growth hormone stim...	23	1	1.53	1.00000
GO:0071379	cellular response to prostaglandin stimu...	21	5	1.4	1.00000
GO:0032543	mitochondrial translation	127	2	8.47	1.00000
GO:0038034	signal transduction in absence of ligand	58	7	3.87	1.00000
GO:0061900	glial cell activation	32	4	2.13	1.00000
GO:1903859	regulation of dendrite extension	16	1	1.07	1.00000
GO:1902305	regulation of sodium ion transmembrane t...	26	5	1.73	1.00000
GO:0032530	regulation of microvillus organization	16	1	1.07	1.00000
GO:0060462	lung lobe development	6	2	0.4	1.00000
GO:0032535	regulation of cellular component size	296	26	19.73	1.00000
GO:0019637	organophosphate metabolic process	918	53	61.2	1.00000
GO:0099518	vesicle cytoskeletal trafficking	51	1	3.4	1.00000
GO:0008652	amino acid biosynthetic process	60	5	4	1.00000
GO:0008655	pyrimidine-containing compound salvage	7	1	0.47	1.00000
GO:0086065	cell communication involved in cardiac c...	36	6	2.4	1.00000
GO:0086066	atrial cardiac muscle cell to AV node ce...	10	1	0.67	1.00000
GO:0086067	AV node cell to bundle of His cell commu...	8	1	0.53	1.00000
GO:0099541	trans-synaptic signaling by lipid	7	2	0.47	1.00000
GO:0051302	regulation of cell division	143	13	9.53	1.00000
GO:0051304	chromosome separation	77	1	5.13	1.00000
GO:0051306	mitotic sister chromatid separation	61	1	4.07	1.00000
GO:0003351	epithelial cilium movement involved in e...	34	2	2.27	1.00000
GO:0071349	cellular response to interleukin-12	8	2	0.53	1.00000
GO:0099537	trans-synaptic signaling	514	66	34.26	1.00000
GO:0071331	cellular response to hexose stimulus	109	9	7.27	1.00000
GO:0015865	purine nucleotide transport	30	2	2	1.00000
GO:0015868	purine ribonucleotide transport	26	1	1.73	1.00000
GO:1990090	cellular response to nerve growth factor...	40	2	2.67	1.00000
GO:0032501	multicellular organismal process	4934	465	328.91	1.00000
